project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,daily_weather_station_nm,task_status,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Edge Communities,BU,S-P10-31-38,2021-05-27,22:40:00,Active,57.866430,-115.520389,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Moderate,Moderate,Light,None,None,4,Nola Sheets,Confident,1,Song,4.0,1.21kHz to 6.40kHz,0.75,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,S-P10-31-38_20210527_224000.wav,t
Edge Communities,BU,S-P10-31-38,2021-05-27,22:40:00,Active,57.866430,-115.520389,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Moderate,Moderate,Light,None,None,3,Nola Sheets,Confident,1,Song,4.8,1.03kHz to 6.44kHz,0.99,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,S-P10-31-38_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,Light,None,None,None,None,1,Kelsey Bell,Confident,1,Call,8.5,1.26kHz to 5.37kHz,2.20,,,,,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Light,None,None,None,None,2,Kelsey Bell,Unknown far,1,Song,19.3,1.31kHz to 4.90kHz,1.00,,,,,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Light,None,None,None,None,3,Kelsey Bell,Confident,1,Song,20.3,1.03kHz to 5.51kHz,1.13,,,,,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,Light,None,None,None,None,1,Kelsey Bell,Confident,1,Song,25.5,1.82kHz to 4.53kHz,1.35,,,,,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,R-P5-31-18,2021-05-27,22:40:00,Active,57.858860,-115.539672,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,Moderate,None,Light,None,None,1,Nola Sheets,Confident,1,Song,25.6,1.31kHz to 9.81kHz,2.91,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,R-P5-31-18_20210527_224000.wav,t
Edge Communities,BU,R-P5-31-18,2021-05-27,22:40:00,Active,57.858860,-115.539672,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,Moderate,None,Light,None,None,2,Nola Sheets,Confident,1,Song,28.5,1.40kHz to 9.01kHz,2.70,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,R-P5-31-18_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,BCFR,Pseudacris maculata,Boreal Chorus Frog,AMPHIBIA,3m 1SPR,Light,None,None,None,None,1,Kelsey Bell,Confident,CI 1,Song,39.1,2.85kHz to 4.48kHz,3.11,,,,,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,R-P5-31-18,2021-05-27,22:40:00,Active,57.858860,-115.539672,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,Moderate,None,Light,None,None,1,Nola Sheets,To Be Checked,1,,,,,Song,31.2,1.77kHz to 7.28kHz,3.05,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,R-P5-31-18_20210527_224000.wav,t
Edge Communities,BU,R-P5-31-18,2021-05-27,22:40:00,Active,57.858860,-115.539672,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Moderate,None,Light,None,None,4,Nola Sheets,Confident,1,,,,,Song,47.0,1.03kHz to 5.88kHz,1.39,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,R-P5-31-18_20210527_224000.wav,t
Edge Communities,BU,P-P15-31-57,2021-05-27,22:40:00,Active,59.907030,-115.525353,,WIWA,Cardellina pusilla,Wilson's Warbler,AVES,3m 1SPR,Light,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,Song,54.6,3.74kHz to 7.28kHz,2.04,,,,,HAY RIVER A,Transcribed,164.90m,105km,3.40,15.40,9.40,0.70,0.00,0.70,,HAY RIVER A,164.90m,105km,7.40,0.50,62,,8,8,24,98.45,,,NA,,,,,P-P15-31-57_20210527_224000.wav,t
Edge Communities,BU,S-P10-31-38,2021-05-27,22:40:00,Active,57.866430,-115.520389,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Moderate,Moderate,Light,None,None,5,Nola Sheets,Confident,1,,,,,Call,59.5,1.49kHz to 4.25kHz,1.18,,,,,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,S-P10-31-38_20210527_224000.wav,t
Edge Communities,BU,R-P5-31-18,2021-05-27,22:40:00,Active,57.858860,-115.539672,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,Moderate,None,Light,None,None,1,Nola Sheets,Confident,1,,,,,,,,,Song,3.8,0.33kHz to 11.11kHz,3.46,LA CRETE AGCM,Transcribed,323.00m,59km,8.70,17.30,13.00,,,0.40,,LA CRETE AGCM,323.00m,59km,11.30,9.10,87,0.00,18,9,,,,,NA,,,,,R-P5-31-18_20210527_224000.wav,t
Edge Communities,BU,R-E0-19-43,2021-05-28,05:20:00,Active,55.219940,-113.400427,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Heavy,None,None,None,None,1,Nola Sheets,Confident,1,Song,4.2,1.40kHz to 6.58kHz,1.81,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,29km,6.30,11.00,8.60,,,46.60,,PLEASANT VIEW,649.00m,29km,8.60,7.60,93,1.40,28,34,,,,,NA,,,,,R-E0-19-43_20210528_052000.wav,t
Edge Communities,BU,R-E0-19-43,2021-05-28,05:20:00,Active,55.219940,-113.400427,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,Heavy,None,None,None,None,1,Nola Sheets,Confident,1,Song,13.2,1.77kHz to 7.33kHz,2.38,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,29km,6.30,11.00,8.60,,,46.60,,PLEASANT VIEW,649.00m,29km,8.60,7.60,93,1.40,28,34,,,,,NA,,,,,R-E0-19-43_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Non-vocal,22.3,0.23kHz to 1.49kHz,6.30,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,drumming,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,R-E0-19-43,2021-05-28,05:20:00,Active,55.219940,-113.400427,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,Heavy,None,None,None,None,1,Nola Sheets,Confident,1,Song,24.3,1.91kHz to 5.23kHz,2.76,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,29km,6.30,11.00,8.60,,,46.60,,PLEASANT VIEW,649.00m,29km,8.60,7.60,93,1.40,28,34,,,,,NA,,,,,R-E0-19-43_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,RBNU,Sitta canadensis,Red-breasted Nuthatch,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,40.8,1.96kHz to 4.34kHz,3.41,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,47.3,1.59kHz to 3.88kHz,1.08,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,3,Hannah Phillips,Confident,1,Song,51.0,2.80kHz to 9.95kHz,1.95,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,Song,59.9,1.96kHz to 4.34kHz,1.08,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,BAWW,Mniotilta varia,Black-and-white Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,Song,0.7,5.93kHz to 8.92kHz,2.25,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,3,Hannah Phillips,Confident,1,,,,,Song,1.9,1.40kHz to 5.37kHz,1.31,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,Song,8.7,2.38kHz to 10.69kHz,3.05,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,,,,,Song,12.9,3.32kHz to 11.07kHz,2.94,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,Song,15.2,1.77kHz to 4.11kHz,1.60,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,4,Hannah Phillips,Confident,1,,,,,Song,34.0,5.04kHz to 10.51kHz,1.25,,,,,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,,,,,Song,22.8,2.47kHz to 5.00kHz,3.66,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,,,,,Song,48.9,3.60kHz to 4.86kHz,3.61,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,W-E0-31-21,2021-05-28,05:20:00,Active,57.859420,-115.548571,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,,,,,,,,,Song,49.8,2.19kHz to 4.90kHz,3.35,LA CRETE AGCM,Transcribed,323.00m,58km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,58km,9.60,9.10,97,0.00,5,1,,,,,NA,,,,,W-E0-31-21_20210528_052000.wav,t
Edge Communities,BU,R-E0-19-95,2021-05-28,05:20:00,Active,55.261150,-113.481562,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,Heavy,Moderate,Heavy,None,None,1,Nola Sheets,Confident,1,,,,,,,,,Song,50.3,3.04kHz to 9.25kHz,2.70,PLEASANT VIEW,Bad Weather,649.00m,35km,6.30,11.00,8.60,,,46.60,,PLEASANT VIEW,649.00m,35km,8.60,7.60,93,1.40,28,34,,,,,NA,,,,,R-E0-19-95_20210528_052000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,0.0,2.71kHz to 11.44kHz,2.54,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,RBNU,Sitta canadensis,Red-breasted Nuthatch,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,1.0,0.93kHz to 3.83kHz,5.20,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Nola Sheets,Confident,1,Song,2.4,3.92kHz to 10.79kHz,3.33,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,WIWR,Troglodytes hiemalis,Winter Wren,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,8.8,0.93kHz to 8.64kHz,5.50,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,To Be Checked,1,Song,27.1,3.97kHz to 6.58kHz,1.69,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,P-P5-29-6,2021-05-28,05:40:00,Active,56.771080,-114.827926,,BLJA,Cyanocitta cristata,Blue Jay,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,To Be Checked,1,Call,30.1,0.89kHz to 4.62kHz,5.24,,,,,,,,,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,9.60,8.80,95,0.00,34,13,,93.70,,,NA,,,,,P-P5-29-6_20210528_054000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,0.7,0.98kHz to 3.97kHz,1.48,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,6.7,2.89kHz to 10.09kHz,3.49,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,To Be Checked,1,Song,12.3,7.24kHz to 9.20kHz,0.45,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,18.8,2.38kHz to 9.06kHz,2.50,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,RUGR,Bonasa umbellus,Ruffed Grouse,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Non-vocal,30.1,0.09kHz to 0.56kHz,7.90,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,display,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,51.4,3.18kHz to 4.81kHz,4.85,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,,,,,Song,23.4,3.69kHz to 9.53kHz,2.21,,,,,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,P-P10-29-7,2021-05-28,22:00:00,Active,56.771360,-114.828659,,BCFR,Pseudacris maculata,Boreal Chorus Frog,AMPHIBIA,3m 1SPR,None,Light,None,None,None,1,Nola Sheets,Confident,CI 1,,,,,,,,,Song,11.2,1.26kHz to 4.48kHz,2.00,RED EARTH,Transcribed,546.00m,37km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,37km,10.50,3.50,62,0.00,23,6,,94.57,,,NA,,,,,P-P10-29-7_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,,,,,,,,,Song,15.6,1.68kHz to 3.74kHz,4.58,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,H-RS-31-56,2021-05-28,22:00:00,Active,57.876260,-115.540941,,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,,,,,,,,,Song,40.1,1.07kHz to 4.02kHz,5.38,LA CRETE AGCM,Transcribed,323.00m,57km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,57km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-RS-31-56_20210528_220000.wav,t
Edge Communities,BU,R-E0-29-50,2021-05-28,22:20:00,Active,56.867290,-114.669646,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,Light,None,None,None,1,Scott Wilson,Confident,1,Song,0.0,2.38kHz to 7.14kHz,1.19,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,51km,10.50,3.50,62,0.00,23,6,,94.57,,,NA,,,,,R-E0-29-50_20210528_222000.wav,t
Edge Communities,BU,R-E0-29-50,2021-05-28,22:20:00,Active,56.867290,-114.669646,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,None,None,None,1,Scott Wilson,Confident,1,Song,0.8,1.12kHz to 4.90kHz,1.31,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,51km,10.50,3.50,62,0.00,23,6,,94.57,,,NA,,,,,R-E0-29-50_20210528_222000.wav,t
Edge Communities,BU,H-E0-31-37,2021-05-28,22:20:00,Active,57.902050,-115.541701,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,Light,Light,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,2.5,1.35kHz to 5.09kHz,1.14,,,,,,,,,LA CRETE AGCM,Transcribed,323.00m,56km,9.10,20.60,14.90,,,1.10,,LA CRETE AGCM,323.00m,56km,11.00,1.40,51,0.00,31,4,,,,,NA,,,,,H-E0-31-37_20210528_222000.wav,t
Edge Communities,BU,R-E0-29-50,2021-05-28,22:20:00,Active,56.867290,-114.669646,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,None,None,None,2,Scott Wilson,Confident,1,Song,3.0,1.12kHz to 4.67kHz,1.46,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,8.80,16.30,12.60,,,3.70,,RED EARTH,546.00m,51km,10.50,3.50,62,0.00,23,6,,94.57,,,NA,,,,,R-E0-29-50_20210528_222000.wav,t
